time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.620000000000002,0.49051136528210204,0.08628403410898156,17.191407823241484,0.04003789977065075,6.191209344066127,0.0,0.7845723272055901,0.20925039352437722,5.029748225567571,0.05557733523547573,-0.10502224442310441,0.0,457.92872278635025,457.46705286960383,456.0023250406662,456.6115889681692
2.640000000000002,0.5064190137850222,0.09056306520286675,17.2923878950879,0.04115157692369564,6.189117149291631,0.0,0.8061925230864294,0.21865271586414217,5.0682589590739155,0.057641529187202036,-0.1090842916818323,0.0,467.0391841156352,466.0785633032764,465.55252871860597,466.0388020383138
2.660000000000002,0.5227772814611701,0.09503854681357743,17.394278704704117,0.04230573731550802,6.186940615479591,0.0,0.8296342445283597,0.22889544520692598,5.1208220025478886,0.05601069622951938,-0.10587430053051357,0.0,479.4678060131116,480.1894383041701,478.4045084435315,478.03382769090706
2.680000000000002,0.539619652801889,0.09972605667866516,17.497322302498247,0.04343256639379778,6.184827954566913,0.0,0.8546028895435206,0.23985554130184678,5.183537776864968,0.052373347277577385,-0.10898077696979168,0.0,488.65161907672854,487.9476063996789,488.7907312167755,487.97856250012734
2.700000000000002,0.5569429423033064,0.10462514363811382,17.601377522162696,0.0444817974220415,6.182655659917341,0.0,0.8777260605982217,0.25005315464301836,5.221984189580007,0.05425168840311305,-0.10515431912346081,0.0,466.84835248713375,467.73349796740195,467.98490817460186,468.4250070589476
2.720000000000002,0.574751359215658,0.10973837458463814,17.70637523136335,0.045571789982021826,6.180568115830088,0.0,0.903115630636941,0.2612699400094145,5.277786730485131,0.05740090796309645,-0.09957896349085188,0.0,482.42050729345544,483.67330139693286,483.49603042172066,484.20908261248854
2.740000000000002,0.5929762832743324,0.11503596322381782,17.811552001507085,0.046728717411816945,6.178578409386308,0.0,0.9193767752304915,0.26848892390855256,5.239890283888682,0.05317970658603738,-0.10151433220846323,0.0,394.4367831283505,393.8901733014426,395.98000838310577,394.8158247304012
2.760000000000002,0.6115599258381997,0.12049326090425434,17.91625941783356,0.0478023028268737,6.17660095967376,0.0,0.9389874811562448,0.2772408441351002,5.2308513487590345,0.04870952016126008,-0.09123455287033268,0.0,422.6556980782783,425.29632815589656,424.5317078545405,423.3812590963698
2.780000000000002,0.6305608367896515,0.1261371368681732,18.020985200603203,0.048788634324856694,6.174803483858678,0.0,0.9611036139889252,0.2871467522567841,5.241726928204995,0.043781823994185426,-0.08385685101607127,0.0,442.9499952625346,444.7597306058136,443.13537846544,441.9197794802668
2.800000000000002,0.6500461980336597,0.13199838225730792,18.126280861592093,0.04967135092558905,6.173164046718849,0.0,0.9874325104119056,0.2989777866566888,5.287839170684139,0.04001881433478623,-0.07517354744061285,0.0,474.52584264717945,476.516401690141,475.9222401433657,475.05821972367585
2.820000000000002,0.6700649126811615,0.1380996417435976,18.232523927631593,0.05049554975562742,6.1716612992172415,0.0,1.0144389543382717,0.31114816197227957,5.336467433265803,0.033116272289573555,-0.07397067819979722,0.0,477.57663570903026,477.84783622003,479.5149731678069,477.9397859892214
2.840000000000002,0.6905670612065277,0.1444191131871061,18.33920102650062,0.05116255570975259,6.170182860583079,0.0,1.035775898198348,0.3207989823785686,5.331242453637011,0.03617585014739246,-0.07536705195647543,0.0,428.65822330187376,428.2975339205195,429.1806508808374,429.9595993659307
2.860000000000002,0.7114824001568615,0.1509255003787046,18.44562959883425,0.05195890053552876,6.168691514447676,0.0,1.0557579968350281,0.3298397367812826,5.311614779725552,0.024107062069984496,-0.08102300523191341,0.0,415.99464176817247,414.50098422336976,415.8080629662432,412.6240970013961
2.880000000000002,0.7328188857966526,0.15762263667752163,18.55182957654789,0.05247855851336869,6.1670758368748935,0.0,1.0778905671440813,0.3398738931004177,5.308382991638669,0.01544487569006156,-0.08411574895037094,0.0,431.0057604443818,430.2152139613762,432.2086867250561,430.0126498007135
2.900000000000002,0.754600976882308,0.1645213855145155,18.657963542662465,0.05278760314352837,6.1653986140317265,0.0,1.1003185414214665,0.3500009905989691,5.305013619818622,0.015987307913820265,-0.08730702952111381,0.0,431.43182411104164,430.61654642436827,430.45319650467104,430.59081594118476
2.920000000000002,0.7768871340664982,0.17164657783610687,18.764471273885793,0.05313120653764969,6.163680206819651,0.0,1.12829717699755,0.3625182415601651,5.345759502514073,0.022894874177641383,-0.09475463025514438,0.0,472.51668656038163,470.7850138028715,471.18178073164387,472.7812482732204
2.940000000000002,0.7997259804939753,0.1790180763308636,18.87170273239501,0.05358910502864056,6.1617924221874745,0.0,1.155587465750147,0.37463160791550687,5.377386348407758,0.02293976155322608,-0.09857771093103544,0.0,464.6833212090379,463.7760191784375,463.9978757116934,464.00846329533795
2.960000000000002,0.8231179013172368,0.18663417732287269,18.9795908675268,0.05405071253971183,6.159853619625139,0.0,1.183604616576012,0.38697849128539963,5.411427164771244,0.020568146067173897,-0.10667112260770287,0.0,466.76109500863754,464.8541970782962,467.850079814292,467.29571561764436
2.980000000000002,0.8470583332486683,0.19449116367385239,19.088028372557908,0.054488591214999715,6.1577370651361605,0.0,1.2104385765671406,0.39872014381257004,5.432323338339557,0.02785041960567441,-0.11247938623405315,0.0,454.8514252170886,453.44385559214356,455.2848836621751,457.029735933529
3.000000000000002,0.8715218126843488,0.20257604590366093,19.196739265867695,0.05504787658927768,6.155494882004522,0.0,1.235909367000913,0.4097680791682851,5.438765992639179,0.025716417654240376,-0.10863111570230928,0.0,440.95578810813504,441.8973127620552,442.72107631902014,442.1941181476098
3.0200000000000022,0.8965573810200025,0.21090791384429122,19.306030844358407,0.05556979913411908,6.1533227686422745,0.0,1.2676474665644484,0.4234187148947431,5.490391856432134,0.021819189984079338,-0.10964002778863889,0.0,484.32903113886346,484.0919679956071,482.50655161490386,481.6230155050316
3.0400000000000023,0.9222173174212781,0.2195073545220006,19.416233969017167,0.056022383695254696,6.151133135735861,0.0,1.2983461735631174,0.4365253528761962,5.529920609444051,0.01612695642353112,-0.10712302585738,0.0,472.378429256396,472.9506300589748,474.2346935932577,472.9209549125982
3.0600000000000023,0.9484503797821026,0.22835057599638173,19.52688151026566,0.05635389116595668,6.149011006024274,0.0,1.3249600625193196,0.4477967945619161,5.53483351540536,0.01189178411736936,-0.10074638009946837,0.0,440.8129801034148,442.3811255627164,442.6117311701383,441.5645479730952
3.0800000000000023,0.9752185577878266,0.237419280026028,19.637616597518978,0.056612901335867605,6.147009506545391,0.0,1.3518577380530843,0.45907360840271094,5.538675209926208,0.0053841750996559135,-0.0955640788526383,0.0,439.6913728307962,440.96887723614174,442.4475727921131,440.8369012046032
3.1000000000000023,1.0025734656396,0.2467325134559262,19.74875469394674,0.0567411694721871,6.145132521338265,0.0,1.3836330471242633,0.4722497345871081,5.575134432850149,0.011800503384043325,-0.08728200544941553,0.0,469.84884013807596,471.7643193700607,470.8589472517837,472.3458941471555
3.1200000000000023,1.03055836445324,0.25630551797348194,19.860550907597375,0.05697721368119524,6.143386892076332,0.0,1.4148568342397276,0.4850507171684665,5.604486932213372,0.012061812881909202,-0.08713471623352569,0.0,464.72026329828697,464.74896086079593,465.82658453658377,465.88776195354853
